sku,store_view_code,name,description,short_description
MH10,luma_se_sv,Mach Street Tröja,"<P> Från hårda gator till asfalt spår, håller Mach Street tröjan upp till slitage och vind och regn. En infusion av prestanda och elegant komfort, med fukttransporterande LumaTech ™ tyg, det är bundet till att bli en daglig del av din aktiva livsstil </ p>
<P> & bull; Navy ljung crewneck sweat <br /> & bull. LumaTech ™ fukttransporterande tyg <br /> & bull.; . Antimicrobial, luktresistenta <br /> & bull; Zip handfickor <br /> & bull. Skaver beständig flatlocksömmar <br /> & bull. Ribbstickad muddar och nedtill. </ P>",
MH11,luma_se_sv,Grayson Crewneck Tröja,"<P> Grayson Crewneck tröjan ger dig den tidlösa, klassiskt utseende och ndash; en stil som kommer tillbaka runt nästan varje säsong. Vad mer, dess prestanda och temp-kontrollvärden är alltid på modet. </ P>
<P> & bull; Cream crewneck tröja med svarta detaljer <br /> & bull. 80% bomull / 20% polyester fleece. <br /> & bull; Mönstrat sticka huva foder. <br /> & bull; Stickade muddar och midja. <br /> & bull; Ficka. <br /> & bull; Curl edged söm detalj </ p>",
MH12,luma_se_sv,Ajax Full-Zip Tröja,"<P> Ajax Full-Zip bas gör det optimala skiktning eller yttre stycke för bågskyttar, golfare, vandrare och praktiskt taget alla andra idrottsmän. Inte bara har den förstklassiga fukttransporterande förmåga, men den snäva väva tyg också förhindrar pilling från upprepade tvätt-and-wear cykler. </ P>
<P> & bull; Mint randig fullt vinandehoodie <br /> & bull. 100% bunden polyesterfleece <br /> & tjur.; Ficka <br /> & bull. Rib ärmslut och nertill. <br /> & bull; Tvättas i maskin. </ P>",
MH13,luma_se_sv,,"<P> För kallt väder utbildning eller post-game skiktning, du behöver något mer än en vanlig fleece. Vår Marco Lätt Active Hoodie ger både stil och prestanda till plattan, domstol, eller sidlinjen. Den med slät yta, borstad-back tyg block vind och fällor kroppsvärmen, medan integrerade Cocona® fibrer dra bort fukt. </ P>
<P> & bull; Ljusblå ljung fullt vinandehoodie <br /> & bull. Inbyggda flatlocksömmar <br /> & bull. Matchande foder och dragsko. <br /> & bull; Maskintvätt / torr. </ P>",
MJ01,luma_se_sv,,"<P> Den släta nylon skal kring de Beaumont Summit Kit bekämpar vind, förstärkt med en kall-fighting borstad fleeceskikt. Jackan är vändbar, vilket ger dig ett nytt utseende för retur vandringen. Gott fickutrymmet rundor ut denna vandrare paradis paket. </ P>
<P> & bull; Gul dragkedja regnjacka <br /> & bull. Full-zip front. <br /> & bull; Stand-up krage. <br /> & bull; Elastiska manschetter. <br /> & bull; Maskintvätt / torr. </ P>",
MJ02,luma_se_sv,Hyperion Elements Jacka,"<p> Fett ansikte kraftiga vindar, iskalla temps och stormigt väder hela vintern igenom i Hyperion Elements Jacket. LumaTech ™ isoleringsteknik bidrar till att upprätthålla din kärntemperatur och veke svett. Den släta skalet är vattenavvisande och vadderade för att behålla kroppsvärmen. </ P>
<P> & bull; Lime 1/4 zip pullover <br /> & bull. Split ficka. <br /> & bull; Tumgrepp. <br /> & bull; Maskintvätt / hänga på tork. </ P>",
MJ04,luma_se_sv,Kenobi Trail Jacka,"<P> Förutom förseglade sömmar för att hålla fukt ute och kroppsvärmen in är Kenobi Trail Vest allt om medie bekvämlighet. Använd telefonen och musikspelaren utan att någonsin ta den ur sin mysiga fack. En bifogad fjärrkontroll på vänster bröst låter dig byta låtar, pausa och höj / lägre volym </ p>
<P> & bull; Black 1/4 zip pullover med kunglig dragkedja. <br /> & bull; Justerbar huva och ärmslut. <br /> & bull; Maskintvätt / lufttorka. </ P>",
MJ07,luma_se_sv,Orion Two-Tone Fitted Jacka,"<P> Medan du komma i form, behöver du en monterad jacka att matcha. Slående färg blockera mönster på huva, axlar och armar är utmärkande för Orion Two-Tone utrustat Jacket. De ger iögonfallande kontrast mot de rika, bål toner av detta 100% polyester, fukttransporterande väsentligt. </ P>
<P> & bull; Red dragkedja fleece med grå inläggningar <br /> & bull. Dubbel sticka konstruktion <br /> & bull. Full atletisk snitt <br /> & bull. Sy i ärmarna <br /> & bull. Främre ficka. </ P>",
MJ08,luma_se_sv,Lando Gym Jacka,"<P> Lando gym Jacket erbjuder strategisk ventilation vid svett benägna områden, medan fukttransporterande teknik hjälper dig att hålla torrt. Sido Sidfickor hus din favorit mediaenhet, så att du inkopplad när man arbetar ut. </ P>
<P> & bull; Grå polyester / spandex komplett jacka med orange foder. <br /> & bull; Höger ficka lagringsenhet <br /> & bull. Cocona® funktionsmaterial. <br /> & bull; Maskintvätt / torr. </ P>",
MJ09,luma_se_sv,Taurus Elements Skaljacka,"<P> Vad är en lite regn eller snö när du är inne i Taurus Elements Shell? Detta speciellt framtagna Cocona® jacka kan du njuta av naturen och modig elementen, tack vare all-vattentät, andas exteriör. </ P>
<P> & bull; Yellow 1/4 zip pullover. <br /> & bull; Två bröstfickor <br /> & bull. Standard passform. <br /> & bull; Vattentät, andas, sömmen tätas. <br /> & bull; Cocona® funktionsmaterial. <br /> & bull; Maskintvätt / torr. </ P>",
MJ10,luma_se_sv,Mars HeatTech™ Tröja,"<P> The Mars HeatTech ™ Jacket försvar mot vinter nejder så att du kan spela brott i parken, på leden eller solstol. Stor för ski lodge eller stadion, och har ett vind- och vattenavvisande yttre skal med en dragkabel huva och djupa fickor för lagring. </ P>
<P> & bull; Red 1/4 zip pullover <br /> & bull. Justerbar VELCRO® ärmslut. <br /> & bull; Två handfickor. <br /> & bull; Napoleonficka. <br /> & bull; Maskintvätt / torr </ p>",
MJ11,luma_se_sv,Typhon Performance Fleece-Fodrad Jacka,"<P> Ironmen och soffa krigare både räckvidd för Typhon Performance fleece-fodrad Jacket. När allt kommer omkring kan ingen man motstå ultramjuka micro foder. Flatlock sömmar gör den idealisk för att bära över allt från tankar och t-shirts till högteknologiska underställ. </ P>
<P> & bull; Svart full zip flight jacka <br /> & bull. Cocona® transporterande fiber <br /> & bull. Maskintvätt / torr. </ P>",
MJ06,luma_se_sv,Jupiter All-Weather Trainer,"<P> Dåligt klimat bli fördömd. Med andas, vattenavvisande Jupiter All-Weather Trainer, kan du fokusera på bränsle och formuläret och ledighet skydd och komfort till oss. Tyget är ett speciellt ljus fleece som vekar fukt och isolerar samtidigt. </ P>
<P> & bull; Avslappnad passform. <br /> & bull; Handfickor. <br /> & bull; Maskintvätt / torr <br /> & bull. Reflekterande säkerhet trim. </ P>",
MJ03,luma_se_sv,Montana Vindjacka,"<P> Ljus-as-a-fjäder vindskydd för löpare, vandrare och utomhus fitness buffs, Montana Wind Jacket kan vara fyllda i fickan för bärbara skydd. Dess eleganta, flytta-med-dig design gör den särskilt mångsidig. </ P>
<P> Justerbar huva. <br /> Split ficka. <br /> Tumhål. <br /> Maskintvätt / hänga på tork. </ p>",
MJ12,luma_se_sv,Proteus Fitness Överskjorta,"<P> Del jacka, en del skjorta gör Proteus Fitness Jackshirt en perfekt följeslagare för utomhusträning, camping eller DAGDRIVERI på skarpa dagar. Natural Cocona® teknik ger andas komfort och ökad torrhet tillsammans med UV-skydd och lukt ledning. Drop-svans nertill ger extra täckning när du cykla eller ersätta ett handfat ventil. </ P>
<P> & bull; 1/4 blixtlås. Stand-up krage. <br /> & bull; Maskintvätt / torr <br /> & bull. Vadderade inre skiktet. </ P>",
MS04,luma_se_sv,Gobi HeatTech™ T-Shirt,"<P> När träningen blir intensiv, fungerar Gobi HeatTec® T-tröja så hårt som du gör för att behålla din cool. Den fukttransporterande material löften torrare komfort, medan andas sidopaneler ger extra sträcka som är noga med att hålla dig i rörelse. </ P>
<P> & bull; Orange micro shirt <br /> & bull. HeatTec® fuktspridande tyg <br /> & bull. Crew halsen. <br /> & bull; Maskintvätt / torr. </ P>",
MS05,luma_se_sv,Helios EverCool™ T-Shirt,"<P> pumpa järn eller slå spår, har du svalt komfort på din sida i vår korta ärm Helios Evercool ™ T-tröja. Tyget är fylld med fukttransporterande teknik som drar svett från huden för snabb avdunstning. Stretchigt kilar uppmuntra ventilation samtidigt öka din rörelseomfång. </ P>
<P> & bull; <br /> & bull Teal snabbtorkande t-shirt. Avslappnad passform. <br /> & bull; Crew halsen. <br /> & bull; Maskintvätt / torr. </ P>",
MS09,luma_se_sv,Ryker LumaTech™ T-Shirt (Crew-neck),"<P> crew-ringad Ryker LumaTech ™ T-tröja hudar förstklassig prestanda teknik under anspråkslösa utseende. Den fjäderlätta blandning av tyger transporterar bort fukt för att hålla dig sval och torr i varje fas av ditt liv. </ P>
<P> & bull; Kunglig polyester t-shirt med svart accenter <br /> & bull. Avslappnad passform. <br /> & bull; Kortärmad. <br /> & bull; Maskintvätt / torr. </ P>",
MS11,luma_se_sv,Atomic Endurance Running T-Shirt (V-neck),"<P> Nå din gräns och hålla på att gå i Atomic Endurance Running T-tröja. Byggd för att hjälpa alla idrottare tryck förbi väggen med massor av prestandafunktioner. </ P>
<P> & bull; Kalk heathered v-ringad t-shirt. <br /> & bull; Ultralätt <br /> & bull. Fukttransporterande Cocona® tyg <br /> & bull. Maskintvätt / torr. </ P>",
MS12,luma_se_sv,Atomic Endurance Running T-Shirt (Crew-Neck),"<P> som det är v-ringad motsvarighet, besättningen hals Atomic T-tröja tar dig till ditt mål och därefter med sina många bärande funktioner: ultralätt, fukttransporterande Cocona® tyg, som inte skaver flatlocksömmar och en ergonomisk skärning som rör sig med kroppen. </ p>
<P> & bull; Red polyester t-shirt <br /> & bull. Crew halsen. <br /> & bull; Cocona® funktionsmaterial. <br /> & bull; Maskintvätt / torr. </ P>",
MS03,luma_se_sv,Balboa Persistence T-Shirt,"<P> Balboa Persistence T-tröja är ett måste för alla idrottare, Philadelphia eller någon annanstans. Vi tog det bästa prestanda kläder, klippa fluff och kokas ner till grunderna för en lätt, snabbtorkande t-shirt. </ P>
<P> & bull; Crew halsen. <br /> & bull; Semi-monterade. <br /> & bull; Cocona® funktionsmaterial. <br /> & bull; Maskintvätt / torr. </ P>",
MS06,luma_se_sv,Zoltan Gym T-shirt,"<P> Detta kort ärm undrar fungerar dubbelt så hårt för att ge dig bra gym dagar och utseende. Den Zoltan Gym T-shirt hjälper dig att hålla bekväm, medan lösare ärmar och flatlocksömmar hålla dig rör sig i skaver komfort. </ P>
<P> & bull; Avslappnad passform. <br /> & bull; Crew halsen. <br /> & bull; Maskintvätt / torr. </ P>",
MS01,luma_se_sv,Aero Daily Fitness T-Shirt,"<P> Behöver en vardaglig handling t-shirt som hjälper till att hålla dig torr? Aero Daily Fitness T-shirten är gjord av 100% polyester transporterande sticka att trattar bort fukt från huden. Låt dig inte luras av sin klassiska stil; Denna t-shirt hudar förstklassig prestanda teknik under sin anspråkslösa utseende. </ p>
<P> Avslappnad passform. <br /> kort ärm. <br /> Maskintvätt / torr. </ p>",
MS02,luma_se_sv,Ryker LumaTech™ T-Shirt (V-neck),"<P> Låt dig inte luras av sin klassiska stil; den Ryker LumaTech ™ T-tröja förkroppsligar framtiden prestanda kläder. Dess fjäder blandning av tyger transporterar bort fukt för att hålla dig sval och torr, oavsett omdragning upp miles, slå tre pekare eller svassa strandpromenaden. </ P>
<P> & bull; Avslappnad passform. <br /> & bull; Kortärmad. <br /> & bull; Maskintvätt / torr. </ P>",
MS10,luma_se_sv,Logan  HeatTec™ T-Shirt,"<P> Mjuk och lätt, blir Logan HeatTec® T-tröja dig genom lång tid i total komfort. Det ståtar överlägsen svett transporterande prestanda för att hålla huden torr och sval, och strategiska flatlocksömmar att motstå skav. </ P>
<P> & bull; Semi-monterade. <br /> & bull; Crew halsen. <br /> & bull; Maskintvätt / torktumling. </ P>",
MS07,luma_se_sv,Deion EverCool™ T-Shirt Långärmad,"<P> När du tränar, vanlig t-tröjor inte klippa det. Det är därför Dion lång Sleeve Evercool ™ T-tröja presenterar revolutionerande Cocona® tyg som härrör från en förnybar resurs: kokosnötskal. Denna unika material skyddar dig från skadliga UV-strålar, transporterar bort svett, kontroller stinker och torkar snabbt. </ P>
<P> & bull; Inpassad. <br /> & bull; Kontrast inre nackband. <br /> & bull; Maskintvätt / torr. </ P>",
MS08,luma_se_sv,Strike Endurance T-Shirt,"<P> Även om grus och ändamål håller ni hjälper det att ha lite extra komfort också. Vår Strike lång Sleeve Endurance T-tröja hjälper säkerställer en foto klar finish med avancerad svett transporterande teknik för en sval och torr känsla. </ P>
<P> & bull; Lös passform. <br /> & bull; Ribbad muddar / krage. <br /> & bull; Maskintvätt / torr. </ P>",
MT01,luma_se_sv,Erikssen CoolTech™ Fitness Linne,"<P> En bra kör tank bidrar till att göra de miles förbi hålla dig sval. Den Erikssen Cooltech ™ Fitness Tank bordar detta uppdrag, med funktionsmaterial konstruerade för att veken svett och främja luftflöde. </ P>
<P> & bull; Red prestanda tank <br /> & bull. Lätt halsringning. <br /> & bull; Reflektivitet. <br /> & bull; Maskintvätt / torr. </ P>",
MT02,luma_se_sv,Tristan Endurance Linne,"<P> Push dig själv genom straffa körningar, plyometric träning, hård konkurrens och mer i vår atletiska Tristan Endurance Tank. Konstruerad med inbyggda fukttransporterande teknik, är den designad för att hålla dig helt sval och torr på lång tid. </ P>
<P> & bull; Vit prestanda tank <br /> & bull. Snygg kontrast sömmar. <br /> & bull; Avslappnad passform. <br /> & bull; Ribbad besättning halsen. <br /> & bull; Maskintvätt / torr. </ P>",
MT03,luma_se_sv,Primo Endurance Linne,"<P> Chansen är din träning går utöver fria vikter, vilket är anledningen till Primo Endurance Tank använder maximal mångsidighet. Kör, hiss eller spela boll & ndash; Detta ventilerande mesh top kommer att hålla dig sval under alla dina aktiviteter. </ p>
<P> & bull; Röd ljung tank med grå pocket <br /> & bull. Skaver beständig flatlocksömmar. <br /> & bull; Avslappnad passform. <br /> & bull; Kontrast kantstickning <br /> & bull. Maskintvätt / torr. </ P>",
MT04,luma_se_sv,Helios Endurance Linne,"<P> När träningen pressar dina gränser, du behöver redskap som arbetar hårdare än du. Vår mesh Helio Training Tank är tillverkade av supermjuk ultralätt tyg som sträcker sig i alla riktningar för att följa alla dina rörelser, på mattan, domstol eller gata. </ P>
<P> & bull; Blå ljung tank med grå pocket <br /> & bull. Kontrast sidorna och bakåt skär <br /> & bull. Själv-tyg bindning vid hals och ärmhål. <br /> & bull; Maskintvätt / torr. </ P>",
MT05,luma_se_sv,Rocco Gym Linne,"<p> Vikter? Tung väska? Bikram? Men du får svettig, kommer du vara beredd med fukttransporterande allrengöringsmedel Rocco gym Tank. Den fritt rörliga klipp ger dig maximal rörelseomfång, med flatlocksömmar att eliminera skav. </ P>
<P> & bull; Ljusblå gråmelerad tank <br /> & bull. . Snabbtorkande, fukttransporterande <br /> & bull; 4-vägsstretch konstruktion <br /> & tjur.; Flatlock sömmar förhindrar skav <br /> & bull. Mesh på baksidan för andningsförmåga <br /> & bull. . 100% Polyester <br /> & bull; UPF 50 skydd. </ P>",
MT06,luma_se_sv,Vulcan Tyngdlyftning Linne,"<P> olympiska formaterad Vulcan Tyngdlyftning tankar särdrag polyester stretch och flex. Hit rack i ärmlösa stil och släppa loss din personliga bästa. Denna tank är utformad för att max prestanda, komfort och rörelseomfång. </ P>
<P> & bull; Svart polyester spandex tank <br /> & bull. 100% polyester <br /> & tjur.; Fri rörlighet <br /> & bull. Ingen skaver sömmar. </ P>",
MT07,luma_se_sv,Argus All-Weather Linne,"<P> Argus All-Weather Tank är säker på att bli din favorit baslager eller gå till lock för varma utomhus träning. Med sin subtila reflekterande säkert trim, du kan även bära den jogga på urbana kvällar. </ P>
<P> & bull; Mörkgrå polyester spandex tank <br /> & bull. Reflekterande detaljer för nattetid synlighet. <br /> & bull; Stash ficka <br /> & bull. Anti-skaver flatlocksömmar. </ P>",
MT08,luma_se_sv,Sparta Gym Linne,"<P> högpresterande Sparta gym Tank är gjord med tunna, lätta, merinoull och syftar till att vara den perfekta basskiktet eller ljumma vädret kör och fitness topp. </ P>
<P> & bull; Grön polyester tank <br /> & bull. Ultralätt <br /> & bull. Naturligtvis luktresistenta <br /> & bull. Nära till kropp kroppsnära passform <br /> & bull. Skaver beständig flatlocksömmar. </ P>",
MT09,luma_se_sv,Sinbad Fitness Linne,"<P> Solid i färg och konstruktion, 100% bomull väva Sinbad Fitness Tank rör sig med dig när du trycker på håll, crunch och steg vägen till den ultimata dig. </ P>
<P> & bull; Teal polyester tank <br /> & bull. Premium fit linne <br /> & bull. Ultralätt <br /> & bull. Naturligt luktbeständig. </ P>",
MT10,luma_se_sv,Tiberius Gym Linne,"<P> Oavsett om du är elegant eller bara svettiga hjälper Tiberius gym Tank du ser bra när du ändå håller på. Vad mer, dess fukttransporterande, snabbtorkande, antimikrobiella och anti-lukt konstruktion att säkerställa du välkommen tillbaka till gymmet. </ P>
<P> & bull; Gul urringning bomull tank <br /> & bull. Bekväm, avslappnad passform <br /> & bull. . 55% hampa / 45% Organic Cotton <br /> & bull; Pesticide- och ogräsmedel fria hampa. </ P>",
MT11,luma_se_sv,Atlas Fitness Linne,"<P> Från helgen krigare till krigare utgör II, någon roll kan slå Atlas Fitness Tank, en mångsidig topp för gym och yoga studio. Uppsugning-väv mjukt tyg hjälper till att förhindra obehagligt skav. </ P>
<P> & bull; Teal urringning bomull tank <br /> & bull. Triblend, mjukt tyg <br /> & bull. Avslappnad passform. </ P>",
MT12,luma_se_sv,Cassius Sparring Linne,"<P> Om du är uppe mot en partner eller klockan är Cassius Sparring Tank i ditt hörn, flytta enkel med din kropp. Ljuset och lös känsla ger dig ingen anledning att ge upp innan klockan eller i slutet av blocket. </ P>
<P> & bull; Kungliga crewneck bomull tank <br /> & bull. Kontrast sömmar <br /> & bull. Själv tyg bindning mot halsen <br /> & bull. Slim fit <br /> & bull. 96% Merino / 4% LYCRA®. </ P>",
MP01,luma_se_sv,Caesar Warm-Up Joggingbyxor,"<P> Kommando din träning och hålla dina muskler smidig i Caesar Warm-Up Trouser. Engineered Cooltech ™ tyg transporterar bort fukt så att du inte behöver oroa sig för svett och obehag. Dragsko-justerbar midja bidrar till att dina byxor passar ordentligt. </ P>
<P> & bull; Ljusgrå ljung sticka raka ben byxor <br /> & bull. Avslappnad passform. <br /> & bull; Inseam:... 32"" <br /> & bull; Maskintvätt / torr <br /> & bull; Cooltech ™ wicking tyg </ p>",
MP02,luma_se_sv,Viktor LumaTech™ Joggingbyxor,"<P> Du kommer att älska den nya Viktor LumaTech ™ Byxa med fjäder fleecetyg foder och stretchigt, svett transporterande material. Den ger toasty värme på åskådarplats eller i kallt väder utbildning, med reflekterande trim för en säker finish. </ P>
<P> & bull; Mörkgrå polyester / spandex raka ben byxor <br /> & bull. Resår i midjan och intern dragsko <br /> & bull. Avslappnad passform. <br /> & bull; Maskintvätt / torr. </ P>",
MP03,luma_se_sv,Geo Isolerad Joggingbyxor,"<P> I den kalla, även de tuffaste killarna rysning, såvida de inte är i Geo Insulated Jogging Trouser. Lätt och vind resistenta, de blockerar brutala vindbyar och värm dig till benet. Andningsbar mesh håller dem torka på insidan. </ P>
<P> & bull; Svart polyester spandex byxor med dragkedja fickor <br /> & bull. Reflekterande säkerhets accenter. <br /> & bull; Loose fit <br /> & bull. On-söm fickor. <br /> & bull; 8"" ben blixtlås. 32"" innersöm. <br /> & bull; Maskintvätt / torr. </ P>",
MP04,luma_se_sv,Supernova Sport Joggingbyxor,"<P> Vänd hörnet och öppna upp - din uppfart är två kvarter bort. Supernova Sport Byxa får du där med viktiga funktioner som fukttransporterande LumaTech ™ tyg och mesh ventilation. Sidsömmen fickor säkerställa total bekvämlighet under viloperioder. </ P>
<P> & bull; Mörk ljung grå raka ben bomullsbyxor <br /> & bull. Avslappnad passform. <br /> & bull; Intern dragsko. <br /> & bull; Maskintvätt / torr. </ P>",
MP05,luma_se_sv,Kratos Gym Joggingbyxor,"<P> Som det namne gud styrka, Kratos Gym Trouser hjälpa dig ta ditt bästa för att björn på viktbaserad, plyometric och uthållighetsträning. De sträcka och stöd i alla de rätta ställena samtidigt ultralätt konstruktion och fukttransporterande teknik ger komfort. </ P>
<P> & bull; Navy bomull raka ben byxor <br /> & bull. Avslappnad passform. <br /> & bull; 2 sida-söm fickor. <br /> & bull; Intern dragkedja. <br /> & bull; Dragsko midjan. <br /> & bull; Maskintvätt / torr. </ P>",
MP06,luma_se_sv,Mithra Warmup Joggingbyxor,"<P> När du inte är säker på att du håller på med vädret, don den Mithra Warmup Byxa för en förtroende uppsving. Dess super, stretchig tyg och fleece-finish hjälp prep dina muskler och lätta ditt sinne. Utformad för avslappnad, lätt slitage passform med praktiska fotled blixtlås. </ P>
<P> & bull; Ankel blixtlås <br /> & bull. Elastiskt midjeband med dragsko <br /> & bull. Dubbla handfickor <br /> & bull. Reflekterande element för svagt ljus säkerhet. </ P>",
MP07,luma_se_sv,Thorpe  Träningsbyxor,"<P> Trettio graders temps är kyligt för de flesta, utom när du är i Thorpe Track byxor. Dessa top-of-the-line spårbottnarna är tillverkade av snabbtorkande, väderbeständig väv med en inre andningsbar skikt av mask nylon för att transportera bort fukt. </ P>
<P> & bull; Fuktöverföringsegenskaper. <br /> & bull; 7% sträckning <br /> & tjur.; Reflekterande säkerhets trim <br /> & bull. Elastisk dragsko midjan. </ P>",
MP08,luma_se_sv,Zeppelin Yoga Byxor,"<P> Klättra varje berg, eller hålla varje pose i allrengöringsmedel Zepellin Yoga byxa. Med sin tunna fleece interiör och jämnt skikt vänliga ytan får du all den komfort och mångsidighet du behöver. </ P>
<P> & bull; Smooth exteriör för enkel över skiktning <br /> & bull. Borstad fleece interiör isolerar och vekar. <br /> & bull; Ingen roll elastisk linning med inre dragsko <br /> & bull. Skaver beständig flatlocksömmar. </ P>",
MP09,luma_se_sv,Livingston All-Purpose Tights,"<P> Det är inte ofta att byxorna fungera som en yoga stapelvara och en klättring kompis. Livingston All-Purpose Tight görs med mjuk, 11% bomull och nylon polymer stretch konstruktion som låter dig att hitta rätt vinkel i studion eller på bergssidan. </ P>
<P> & bull; Andas stretch ekologisk bomull / spandex <br /> & bull. Kompressions fit <br /> & bull; Dold nyckelficka <br /> & bull; Elastisk midja med intern dragsko. </ P>",
MP10,luma_se_sv,Orestes Yoga Joggingbyxor,"<P> Orestes Yoga Trouser är en yoga grundläggande som upprätt nybörjare yogin långt in experten steget. Ekologisk hållbar bomull och 9% stretch Spandex låta kroppen böja din vilja medan ditt samvete stannar klar. </ P>
<P> & bull; En yoga viktigt <br /> & bull. Andas stretch ekologisk bomull / spandex <br /> & bull. Standard Fit. </ P>",
MP11,luma_se_sv,Aether Gym Byxor,"<P> Aether gym Trouser är byggd för studion, men anpassar mycket väl till utomhus och gym omgivning också. Med lätt stretch och vattenavvisande yttre är Aether redo för alla uppstickare. </ P>
<P> & bull; Byxor / shorts cabriolet <br /> & bull. Lättviktsfukttransporterande. <br /> & bull; Vattenavvisande <br /> & bull. Bälte i midjan. </ P>",
MP12,luma_se_sv,Cronus Yoga Joggingbyxor,"<P> Killar som älskar yoga love this allrengöringsmedel yoga byxa. Utformade för yoga, gym och vardagsrum, är Kronos Yoga Trouser ett löst sittande, klassisk stil byxa tillverkad i en lätt blandning av bomull, återvunnen polyester och en touch av Spandex för brottöjning. </ P>
<P> & bull; Dragsko i midjan <br /> & bull. Loose, raka ben passform <br /> & bull. Lättviktsbomullsvunnen blandning <br /> & bull. Framfickor med sy detalj <br /> & bull. Elastisk fotled. </ P>",
MSH01,luma_se_sv,Cobalt CoolTech™ Fitness Shorts,"<P> Det är inte rocket kirurgi: det varmare dina villkor, desto mer behöver för att hålla cool. Det är därför Cobalt Cooltech ™ Fitness Short funktioner inbyggda teknik och sido perforeringar som håller dig ventilerade och bekväm för avståndet. Den elastiska midjan lovar en personlig passform. </ P>
<P> & bull; Ljusblå nylon shorts <br /> & bull. Avslappnad passform. <br /> & bull; 5"" inseam <br /> & bull;.. Maskintvätt / torr </ p>",
MSH02,luma_se_sv,Apollo Running Shorts,"<P> Fleet av mul eller långsam och stadig, du kommer att vara i total komfort med Apollo ont. Lättviktspolyestermaterial kan du flytta med lätthet och mesh sidopaneler lovar gott om ventilation när du arbetar upp en svett. Den töjbara elastiska midjebandet ger en flexibel plats. </ P>
<P> & bull; Svarta shorts med gröna accenter <br /> & bull. Sidofickor. <br /> & bull; 4"" inseam <br /> & bull;.. Maskintvätt / torr </ p>",
MSH03,luma_se_sv,Meteor Workout Shorts,"<P> Steg i Meteor Workout Short för en otroligt lätt fitness erfarenhet. Dess andas konstruktion och en inre kort ger ytterligare komfort och stöd, medan de justerbara linning erbjuder den perfekta passformen för att ta dig till målet. </ P>
<P> & bull; Kungsblå shorts med ljusblå accenter <br /> & bull. Inredning dragsko i midjan. <br /> & bull; 7"" inseam <br /> & bull;.. Maskintvätt / torr </ p>",
MSH04,luma_se_sv,Torque Power Shorts,"<P> Ta en tur i Vridmoment Effekt Kort och njuta av smidig, rörelse vänliga stretch och svett transporterande, UV-skyddande material. Du stannar svalt, torrt och strömförande miles senare. </ P>
<P> & bull; Ljusgrå shorts <br /> & bull. Inbyggt design. <br /> & bull; Resår i midjan. <br /> & bull; Platt-sömmar. <br /> & bull; 7"" inseam <br /> & bull;.. Maskintvätt / torr </ p>",
MSH05,luma_se_sv,Hawkeye Yoga Shorts,"<P> Vad mer vill du behöver än en sportig yoga kort gjort med ekologisk bomull och lite spandex för rörlighet? Den Hawkeye Yoga Short ger en elegant, standard passform du kan idrotten med tillförsikt utanför studion. </ P>
<P> & bull; Mörka gråa shorts med röda accenter <br /> & bull. 92% ekologisk bomull 8% Spandex <br /> & bull. Andas stretch ekologisk bomull <br /> & bull. Mediet = 8,0"" (21.0cm) inseam. </ P>",
MSH06,luma_se_sv,Lono Yoga Shorts,"<P> Vissa shorts är & ldquo; allrengöringsmedel & rdquo; medan Lono Yoga Short har ett enda syfte: yoga. Mjuk och flexibel yttre materialet rör sig med kroppen, och en säker, integrerad boxer liner ger dig extra självförtroende som du trycker din kropp till de yttre gränserna. </ P>
<P> & bull; Mörka gråa shorts med mesh accenter <br /> & bull. Ultra flexibelt fyrvägs stretch <br /> & bull. Flatlocksömmar och linning <br /> & bull. Två fickor, falska flyga <br /> & bull. Nylon / Lycra yttre, Polyester / Lycra inre. </ P>",
MSH07,luma_se_sv,Rapha Shorts,"<P> För dem på väg att svettas, stödjer vi dig med Rapha Sports Short. Kompressionen-fit liner omger musklerna med stimulans de behöver för att hitta din hög växel, medan fukttransporterande funktionsmaterial hjälper förhindrar svett uppbyggnad. </ P>
<P> & bull; Svarta shorts med kungliga accenter <br /> & bull. Komprimering liner. <br /> & bull; Inseam:.. 8"" <br /> & bull; Maskintvätt / torr </ p>",
MSH08,luma_se_sv,Orestes Fitness Shorts,"<P> Du är ute ursäkter att inte köra, hiss, eller spela när du äger ett par av Orestes Fitness Short. Du kommer inte klaga på högpresterande polyester transporterande tyg, reflekterande säkerhets trim eller sömlös inbyggd komfort kort heller. </ P>
<P> & bull; Svarta shorts med mörkgrå accenter <br /> & bull. Elastiskt midjeband med inre dragsko <br /> & bull. Ventilerande mesh detaljer <br /> & bull. 100% polyester och återvunnen polyester <br /> & bull.; Maskintvätt kallt, torktumling låg. </ P>",
MSH09,luma_se_sv,Troy Yoga Shorts,"<P> Den mångsidiga, allrengöringsmedel Troy Yoga Short är knä-lengthed med en elastisk linning med dragsko, vilket gör det bekvämt flexibel. Den borttagbara LumaTech ™ wicking liner är också bakterier som är resistenta. </ P>
<P> & bull; Navy polyester kritstreck shorts <br /> & bull. Väv med måttlig stretch <br /> & bull. 62% bomull / 34% nylon / 4% spandex <br /> & bull.; LumaTech ™ foder. </ P>",
